clip_id	gram_tags	prag_tags	func_tags	herit_tags
MM069_1960_CT_SU2012_CL_02	Det,Det:Art,Det:Demo,Imperf,Indefinido,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Ser,Aux,Aux:Haber,Genero,Genero:ExcepArtFem,Gustar,Gustar:Propios,PerfPerif	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo		
MM069_1960_CT_SU2012_CL_03	Det,Det:Art,Det:CuantIndef,Det:Demo,Haber,Haber:Exist,Imperf,Indefinido,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,VFut,VFut:Conjugado,Det,Det:LoAdj,MSub,MSub:Pret,SerEstar,SerEstar:EstarAux	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo,MarcadoresDisc,MarcadoresDisc:Igualdad		Contacto,Contacto:Mixtas
MM069_1960_CT_SU2012_CL_04	Det,Det:Art,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,MSub,MSub:Pres,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,Det,Det:DetCombi,Det:LoAdj,Genero,Genero:ExcepMasc,PerfPerif,SerEstar,SerEstar:EstarAux,VFut,VFut:Perifrasis	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo,MarcadoresDisc,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision		
MM069_1960_CT_SU2012_CL_05	Det,Det:Art,Det:CuantIndef,Det:Demo,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,VFut,VFut:Conjugado,Det,Det:LoAdj,SerEstar,SerEstar:EstarAux,VFut,VFut:Perifrasis	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo,MarcadoresDisc,MarcadoresDisc:Igualdad		
MM069_1960_CT_SU2012_CL_06	Det,Det:Art,Det:CuantIndef,Det:Demo,Det:Pos,Haber,Haber:Exist,Imperf,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,VFut,VFut:Conjugado,Aux,Aux:Haber,Det,Det:LoAdj,Genero,Genero:ExcepArtFem,Gustar,Gustar:Propios,PerfPerif,SerEstar,SerEstar:EstarAux	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo,MarcadoresDisc,MarcadoresDisc:Igualdad		Contacto,Contacto:Mixtas
MM069_1960_CT_SU2012_CL_07	Det,Det:Art,Det:CuantIndef,Det:Demo,Det:Pos,Imperf,Indefinido,MSub,MSub:Pres,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Ser,Det,Det:DetCombi,Det:LoAdj,Genero,Genero:ExcepMasc	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision		
MM069_1960_CT_SU2012_CL_08	Det,Det:Art,Det:CuantIndef,Det:Demo,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,Det,Det:LoAdj,PerfPerif,SerEstar,SerEstar:EstarAux	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo		Contacto,Contacto:Mixtas
MM069_1960_CT_SU2012_CL_09	Det,Det:Art,Det:CuantIndef,Haber,Haber:Exist,Indefinido,MSub,MSub:Pres,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Ser,Det,Det:LoAdj,VFut,VFut:Perifrasis	MarcadoresDisc,MarcadoresDisc:Igualdad		
OF033_1969_CT_SU2011_VA_01	Det,Det:Art,Det:CuantIndef,Det:Demo,Det:Pos,Imperf,Indefinido,Prep,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Ser,VFut,VFut:Perifrasis	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,RecuDiscurso,RecuDiscurso:GanarTiempo		
OF033_1969_CT_SU2011_VA_02	Det,Det:Art,Det:Pos,Imperf,Indefinido,Prep,Prep:Para,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Ser,Gustar,Gustar:Propios			
OF033_1969_CT_SU2011_VA_03	Det,Det:Art,Det:Pos,Imperf,Indefinido,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,VFut,VFut:Conjugado,Det,Det:DetCombi,Gustar,Gustar:Propios,VFut,VFut:Perifrasis	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision		
OF033_1969_CT_SU2011_VA_04	Det,Det:Art,Det:CuantIndef,Det:Demo,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Det,Det:LoAdj	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision,MarcadoresDisc,MarcadoresDisc:Igualdad		Contacto,Contacto:Mixtas
OF033_1969_CT_SU2011_VA_05	Det,Det:Art,Det:CuantIndef,Det:Demo,Det:Pos,Imperf,Indefinido,MSub,MSub:Pret,Prep,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision		
OF033_1969_CT_SU2011_VA_06	Det,Det:Art,Det:CuantIndef,Det:Demo,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,MImp,MImp:Informal,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,VFut,VFut:Conjugado,Det,Det:LoAdj,VFut,VFut:Perifrasis	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision,MarcadoresDisc,MarcadoresDisc:Igualdad		
OF033_1969_CT_SU2011_VA_07	Det,Det:Art,Det:CuantIndef,Det:Demo,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,MSub,MSub:Pres,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Det,Det:LoAdj,SerEstar,SerEstar:EstarAux	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Probabilidad,MarcadoresDisc:Revision,MarcadoresDisc,MarcadoresDisc:Igualdad		Contacto,Contacto:Mixtas
OF033_1969_CT_SU2011_VA_08	Det,Det:Art,Det:CuantIndef,Det:Demo,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,MImp,MImp:Informal,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,Det,Det:DetCombi,Det:LoAdj,Genero,Genero:ExcepMasc,PerfPerif,SerEstar,SerEstar:EstarAux	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo,MarcadoresDisc,MarcadoresDisc:Igualdad		
OF033_1969_CT_SU2011_VA_09	Det,Det:Art,Det:CuantIndef,Det:Demo,Det:Pos,Haber,Haber:Exist,Indefinido,MImp,MImp:Informal,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,VFut,VFut:Perifrasis	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision,MarcadoresDisc,MarcadoresDisc:Igualdad		
OF087_1992_CT_SU2012_OW_01	Det,Det:Art,Det:CuantIndef,Det:Pos,Imperf,Indefinido,Prep,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Det,Det:LoAdj	MarcadoresDisc,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision		
OF087_1992_CT_SU2012_OW_02	Det,Det:Art,Det:CuantIndef,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,Prep,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,SerEstar,SerEstar:EstarAux	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision		Contacto,Contacto:Mixtas
OF087_1992_CT_SU2012_OW_03	Det,Det:Art,Det:Demo,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Ser	MarcadoresDisc,MarcadoresDisc:Causa		
OF087_1992_CT_SU2012_OW_04	Det,Det:Art,Det:Demo,Det:Pos,Imperf,Indefinido,MImp,MImp:Informal,MSub,MSub:Pret,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision		
OF087_1992_CT_SU2012_OW_05	Det,Det:Art,Det:Demo,Haber,Haber:Exist,Imperf,Indefinido,MSub,MSub:Pres,Prep,Prep:Para,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Genero,Genero:ExcepMasc,SerEstar,SerEstar:EstarAux	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision		
OF087_1992_CT_SU2012_OW_06	Det,Det:Art,Det:Demo,Det:Pos,Indefinido,MSub,MSub:Pres,Prep,Prep:Para,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Genero,Genero:ExcepMasc,VFut,VFut:Perifrasis	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision		
OF087_1992_CT_SU2012_OW_07	Det,Det:Art,Det:CuantIndef,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,Det,Det:DetCombi,Gustar,Gustar:Ajenos,Gustar:Propios,PerfPerif,SerEstar,SerEstar:EstarAux	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo,MarcadoresDisc,MarcadoresDisc:Igualdad	Expresar,Expresar:Sugerencias	Contacto,Contacto:Mixtas
OM022_1963_CT_SU2011_VA_01	Det,Det:Art,Det:CuantIndef,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,VFut,VFut:Conjugado,Det,Det:LoAdj,SerEstar,SerEstar:EstarAux	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision		Contacto,Contacto:Mixtas
OM022_1963_CT_SU2011_VA_02	Det,Det:Art,Det:Pos,Imperf,Indefinido,Prep,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,SerEstar,SerEstar:EstarAux	MarcadoresDisc,MarcadoresDisc:Causa		
OM022_1963_CT_SU2011_VA_03	Det,Det:Art,Det:Demo,Haber,Haber:Exist,Imperf,Indefinido,MSub,MSub:Pres,Prep,Prep:Para,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Det,Det:LoAdj,Genero,Genero:ExcepMasc,SerEstar,SerEstar:EstarAux	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision		
OM022_1963_CT_SU2011_VA_04	Det,Det:Art,Det:Demo,Det:Pos,Imperf,Indefinido,MSub,MSub:Pres,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Det,Det:LoAdj,Gustar,Gustar:Propios,VFut,VFut:Perifrasis	MarcadoresDisc,MarcadoresDisc:Causa,RecuDiscurso,RecuDiscurso:GanarTiempo		
OM022_1963_CT_SU2011_VA_05	Det,Det:Art,Det:CuantIndef,Det:Demo,Det:Pos,Gustar,Gustar:Interlocutor,Haber,Haber:Exist,Imperf,Indefinido,MImp,MImp:Informal,MSub,MSub:Pres,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,VFut,VFut:Conjugado,VFut,VFut:Perifrasis	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision,MarcadoresDisc,MarcadoresDisc:Igualdad		
OM022_1963_CT_SU2011_VA_06	Det,Det:Art,Det:CuantIndef,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,Prep,Prep:Para,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Det,Det:DetCombi	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision		
OM022_1963_CT_SU2011_VA_07	Det,Det:Art,Det:CuantIndef,Det:Demo,Det:Pos,Imperf,Indefinido,MSub,MSub:Pres,Prep,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Det,Det:DetCombi,Det:LoAdj,VFut,VFut:Perifrasis	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo,MarcadoresDisc,MarcadoresDisc:Causa		
OM022_1963_CT_SU2011_VA_08	Det,Det:Art,Det:Demo,Det:Pos,Imperf,Indefinido,MSub,MSub:Pres,Prep,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Det,Det:LoAdj	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision		
OM022_1963_CT_SU2011_VA_09	Det,Det:Art,Det:CuantIndef,Det:Demo,Haber,Haber:Exist,Indefinido,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Det,Det:LoAdj,VFut,VFut:Perifrasis	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision		
OM022_1963_CT_SU2011_VA_10	Det,Det:Art,Det:CuantIndef,Det:Demo,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,MSub,MSub:Pres,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,VFut,VFut:Conjugado,VFut,VFut:Perifrasis	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision		
OM022_1963_CT_SU2011_VA_11	Det,Det:Art,Det:CuantIndef,Det:Demo,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,MImp,MImp:Informal,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Para,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Ser,VFut,VFut:Conjugado,Det,Det:DetCombi,Det:LoAdj,Gustar,Gustar:Propios,VFut,VFut:Perifrasis	MarcadoresDisc,MarcadoresDisc:Revision		Contacto,Contacto:Mixtas
OM022_1963_CT_SU2011_VA_12	Det,Det:Art,Det:CuantIndef,Det:Demo,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,MSub,MSub:Pres,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,VFut,VFut:Conjugado,Gustar,Gustar:Propios,SerEstar,SerEstar:EstarAux	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision		Contacto,Contacto:Mixtas
OM023_1962_CT_SU2011_VA_01	Det,Det:Art,Det:CuantIndef,Haber,Haber:Exist,Indefinido,MImp,MImp:Formal,MSub,MSub:Pres,Prep,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Det,Det:DetCombi	MarcadoresDisc,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision,MarcadoresDisc,MarcadoresDisc:Igualdad		
OM023_1962_CT_SU2011_VA_02	Det,Det:Art,Det:CuantIndef,Det:Demo,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Det,Det:DetCombi,VFut,VFut:Perifrasis	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision,MarcadoresDisc,MarcadoresDisc:Igualdad,MarcadoresDisc:Probabilidad		Contacto,Contacto:Mixtas
OM023_1962_CT_SU2011_VA_03	Det,Det:Art,Det:Demo,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,MSub,MSub:Pres,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc,MarcadoresDisc:Igualdad,MarcadoresDisc:Probabilidad		
OM023_1962_CT_SU2011_VA_04	Det,Det:Art,Det:CuantIndef,Det:Demo,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,Det,Det:DetCombi,Det:LoAdj,Genero,Genero:ExcepMasc,PerfPerif,SerEstar,SerEstar:Ser,VFut,VFut:Perifrasis	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision,MarcadoresDisc,MarcadoresDisc:Igualdad,MarcadoresDisc:Probabilidad,MarcadoresDisc:Revision		
OM023_1962_CT_SU2011_VA_05	Det,Det:Art,Det:CuantIndef,Det:Demo,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,VFut,VFut:Conjugado,Aux,Aux:Haber,Det,Det:DetCombi,Det:LoAdj,Gustar,Gustar:Otros,PerfPerif	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision,MarcadoresDisc,MarcadoresDisc:Igualdad,MarcadoresDisc:Probabilidad,MarcadoresDisc:Revision		
OM023_1962_CT_SU2011_VA_06	Det,Det:Art,Det:CuantIndef,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Det,Det:DetCombi,Det:LoAdj,Genero,Genero:ExcepMasc,MSub,MSub:Pret,SerEstar,SerEstar:EstarAux	MarcadoresDisc,MarcadoresDisc:Revision,MarcadoresDisc,MarcadoresDisc:Igualdad,MarcadoresDisc:Probabilidad,MarcadoresDisc:Revision		
OM023_1962_CT_SU2011_VA_07	Det,Det:Art,Det:Pos,Imperf,Indefinido,MSub,MSub:Pres,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Ser,Genero,Genero:ExcepMasc	MarcadoresDisc,MarcadoresDisc:Igualdad		
OM023_1962_CT_SU2011_VA_08	Det,Det:Art,Det:CuantIndef,Det:Demo,Haber,Haber:Exist,Imperf,Indefinido,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Por,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Ser,Aux,Aux:Haber,Det,Det:DetCombi,Det:LoAdj,Genero,Genero:ExcepMasc,PerfPerif	MarcadoresDisc,MarcadoresDisc:Revision,MarcadoresDisc,MarcadoresDisc:Igualdad,MarcadoresDisc:Probabilidad		Contacto,Contacto:Mixtas
OM023_1962_CT_SU2011_VA_09	Det,Det:Art,Det:CuantIndef,Det:Pos,Imperf,Indefinido,MSub,MSub:Pres,Prep,Prep:Para,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,Det,Det:LoAdj,Genero,Genero:ExcepMasc,PerfPerif,SerEstar,SerEstar:EstarAux,SerEstar:Ser	MarcadoresDisc,MarcadoresDisc:Revision,MarcadoresDisc,MarcadoresDisc:Igualdad		
OM023_1962_CT_SU2011_VA_10	Det,Det:Art,Det:CuantIndef,Det:Demo,Det:Pos,Imperf,Indefinido,MSub,MSub:Pres,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,Det,Det:DetCombi,Det:LoAdj,Genero,Genero:ExcepMasc,Gustar,Gustar:Ajenos,PerfPerif,SerEstar,SerEstar:EstarAux,SerEstar:Ser	MarcadoresDisc,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision,MarcadoresDisc,MarcadoresDisc:Igualdad,MarcadoresDisc:Probabilidad		
OM023_1962_CT_SU2011_VA_11	Det,Det:Art,Det:Demo,Det:Pos,Imperf,Indefinido,MSub,MSub:Pres,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,VFut,VFut:Conjugado,VFut,VFut:Perifrasis	MarcadoresDisc,MarcadoresDisc:Revision,MarcadoresDisc,MarcadoresDisc:Igualdad		
OM024_1933_CT_SU2011_VA_01	Det,Det:Art,Det:CuantIndef,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,MImp,MImp:Formal,Prep,Prep:Para,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Ser	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision,MarcadoresDisc,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision		
OM024_1933_CT_SU2011_VA_02	Det,Det:Art,Det:CuantIndef,Det:Demo,Imperf,Indefinido,MSub,MSub:Pret,Prep,Prep:Para,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,VFut,VFut:Conjugado,Aux,Aux:Haber,PerfPerif	MarcadoresDisc,MarcadoresDisc:Revision		
OM024_1933_CT_SU2011_VA_03	Det,Det:Art,Det:Pos,Haber,Haber:Exist,Imperf,Prep,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser			
OM024_1933_CT_SU2011_VA_04	Det,Det:Art,Det:CuantIndef,Det:Demo,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,MSub,MSub:Pret,Prep,Prep:Para,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Ser,Det,Det:LoAdj,Genero,Genero:ExcepMasc	MarcadoresDisc,MarcadoresDisc:Causa	Deseos,Deseos:Ajenos	
OM024_1933_CT_SU2011_VA_05	Det,Det:Art,Det:Demo,Det:Pos,Imperf,Indefinido,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Para,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Det,Det:LoAdj			Contacto,Contacto:Mixtas
OM024_1933_CT_SU2011_VA_06	Det,Det:Art,Det:CuantIndef,Det:Demo,Det:Pos,Imperf,Indefinido,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Ser	MarcadoresDisc,MarcadoresDisc:Igualdad		
OM024_1933_CT_SU2011_VA_07	Det,Det:Art,Det:Demo,Haber,Haber:Exist,Imperf,Indefinido,Prep,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Gustar,Gustar:Propios,SerEstar,SerEstar:EstarAux	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision		
OM024_1933_CT_SU2011_VA_08	Det,Det:Art,Det:CuantIndef,Det:Demo,Imperf,Indefinido,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,Det,Det:LoAdj,Gustar,Gustar:Ajenos,Gustar:Propios,PerfPerif,SerEstar,SerEstar:EstarAux	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision,MarcadoresDisc,MarcadoresDisc:Revision		
OM039_1985_CT_SU2011_ER_01	Det,Det:Art,Det:Pos,Imperf,Indefinido,MSub,MSub:Pret,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Ser,Det,Det:LoAdj,Genero,Genero:ExcepMasc	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo,MarcadoresDisc,MarcadoresDisc:Igualdad		
OM039_1985_CT_SU2011_ER_02	Det,Det:Art,Det:CuantIndef,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Det,Det:LoAdj,VFut,VFut:Perifrasis	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision		
